4.604651163,114.2845863
13.6744186,111.9230395
24.13953488,108.7259059
7.255813953,103.2644132
17.30232558,100.9040022
27.90697674,97.84656571
10.60465116,93.08226068
20.93023256,90.3035695
31.53488372,86.96706328
21.48837209,118.7693348
32.23255814,115.8515955
35.30232558,105.5295836
38.93023256,94.78961601
42.27906977,84.74699838
13.95348837,81.92336398
24.41860465,79.84250946
34.74418605,76.36614386
46.04651163,73.86765819
55.95348837,71.36755003
42.97674419,112.7943213
53.30232558,110.2946998
64.04651163,107.5164954
74.37209302,104.8773391
84.69767442,101.8195782
94.88372093,99.45932937
105.4883721,96.40189292
115.1162791,94.04099513
45.48837209,102.890265
56.37209302,99.83315306
66.69767442,96.7753921
77.02325581,94.41530557
87.48837209,91.21817198
98.23255814,88.0213629
108.8372093,84.82439156
48.8372093,92.01043807
59.72093023,89.09286101
70.04651163,86.17463494
80.23255814,83.53531639
91.11627907,80.89680909
101.5813953,77.56014062
111.627907,74.36252028
52.3255814,81.54937804
63.06976744,78.63163872
73.25581395,77.31790157
83.72093023,73.63239589
94.04651163,71.96998378
104.2325581,69.19113034
114.4186047,64.7378583
17.44186047,71.32276906
27.90697674,69.10237966
38.51162791,65.48680368
49.53488372,62.70892374
59.1627907,60.20849108
69.62790698,57.98810168
66.41860465,68.44948621
76.3255814,66.50751758
86.51162791,63.58912926
97.53488372,60.25310979
107.4418605,57.75300162
116.6511628,55.94975663
20.37209302,61.55873445
30.97674419,58.91990265
41.72093023,55.72309356
52.60465116,52.94505138
62.51162791,50.44494321
73.11627907,47.24797188
82.60465116,45.86365603
79.81395349,55.20924824
89.86046512,52.98837209
100.6046512,50.48923743
110.6511628,47.57068686
93.20930233,42.66668469
104.2325581,39.60973499
114.1395349,37.10962683
27.62790698,39.79972958
24.27906977,51.23769605
34.74418605,48.87777177
45.20930233,45.68063818
55.81395349,42.9022715
66,39.8443483
76.60465116,37.34505138
85.95348837,34.9838291
96.27906977,32.62374256
107.1627907,29.28756084
116.6511628,27.48464035
38.51162791,37.16122228
48.97674419,33.82455381
59.1627907,31.46430503
69.62790698,28.6857761
79.39534884,26.46457545
89.30232558,23.68539751
100.3255814,20.62844781
110.6511628,18.54743104
30.69767442,30.03585722
34.18604651,19.15619254
37.53488372,7.857760952
41.72093023,27.53704705
52.18604651,24.0608437
62.65116279,21.28231476
45.20930233,16.23877772
48.55813953,5.917090319
55.81395349,13.32087615
59.02325581,2.58042185
65.58139535,10.82060573
76.04651163,8.181611682
72.8372093,18.50346133
85.95348837,5.681503515
83.1627907,16.00383991
95.72093023,3.181233099
92.37209302,12.94478096
102.6976744,10.58469443
114,7.109464575
